,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
4046.2257049476375,,"(41.0, 10.5)",,,,,,,,
4049.203318649242,,,,,,,"(24, 18.0)",,,
4049.6347971440005,,,,,"(24, 9.0)",,,,,
4056.703318649242,,,,,,,"(24, 10.5)",,,
4057.217178916128,,"(37.75, 21.0)",,,,,,,,
4057.2382658826614,,,"(20.75, 10.5)",,,,,,,
4057.870459674235,,,,,,,,,,"(0, 0)"
4058.203318649242,,,,,,,"(24, 9.0)",,,
4059.9216533285326,,,,,,,,"(20.75, 6.0)",,
4060.8177211484804,,,"(24, 9.0)",,,,,,,
4061.078941324405,,,,,,,,,"(37.75, 18.0)",
4061.782773915061,,,,,,,"(20.75, 10.5)",,,
4062.9216533285326,,,,,,,,"(20.75, 9.0)",,
4063.8177211484804,,,"(24, 12.0)",,,,,,,
4064.2827166766715,,,,,,"(15.25, 12.0)",,,,
4065.3177211484804,,,"(24, 13.5)",,,,,,,
4065.9216533285326,,,,,,,,"(20.75, 12.0)",,
4067.567221525173,"(0, 0)",,,,,,,,,
4068.3177211484804,,,"(24, 16.5)",,,,,,,
4070.4860334258437,,"(28.0, 12.0)",,,,,,,,
4070.8177211484804,,,"(26, 15.0)",,,,,,,
4073.5327166766715,,,,,,"(24, 9.0)",,,,
4074.423792610869,,,,"(0, 0)",,,,,,
4074.4860334258437,,"(24, 12.0)",,,,,,,,
4075.266808379953,,,,,"(0, 0)",,,,,
4076.4216533285326,,,,,,,,"(20.75, 22.5)",,
4076.739401087771,,,,,,,,,"(22.75, 13.5)",
4078.0327166766715,,,,,,"(24, 13.5)",,,,
4078.9216533285326,,,,,,,,"(22.75, 21.0)",,
4080.682430976955,,,"(35.75, 13.5)",,,,,,,
4081.0327166766715,,,,,,"(24, 16.5)",,,,
4083.591316969434,,,,,,,,,,"(22.75, 12.0)"
4084.0327166766715,,,,,,"(24, 19.5)",,,,
4085.0381496376763,,,,,,,"(0, 0)",,,
4087.353263009018,,,"(42.25, 12.0)",,,,,,,
4087.9216533285326,,,,,,,,"(22.75, 12.0)",,
4095.9005242057833,,,,"(19.5, 9.0)",,,,,,
4098.122756210084,,,,,,,,"(32.5, 15.0)",,
4098.522184102569,,,,,"(20.75, 10.5)",,,,,
4099.693176440037,,,,,,"(39.0, 15.0)",,,,
4101.318849155841,,"(15.25, 10.5)",,,,,,,,
4103.193370544168,,,,,,,,,"(0, 0)",
4106.853263009018,,,"(22.75, 12.0)",,,,,,,
4107.055208185507,,,,,"(28.0, 6.0)",,,,,
4109.3121742646335,,,,,,,,,,"(0, 0)"
4111.028960488791,,,,,,"(47.5, 22.5)",,,,
4111.122756210084,,,,,,,,"(45.5, 15.0)",,
4113.04592533256,"(44.25, 10.5)",,,,,,,,,
4117.377255800698,,,,"(22.75, 12.0)",,,,,,
4118.456962436498,,,,,"(39.0, 9.0)",,,,,
4118.877255800698,,,,"(22.75, 13.5)",,,,,,
4119.834045617126,,"(0, 0)",,,,,,,,
4122.127255800698,,,,"(24, 16.5)",,,,,,
4125.063141830055,,,,,,,"(39.0, 9.0)",,,
4132.574120304217,,,"(41.0, 15.0)",,,,,,,
4133.350474774341,,,,,,"(26, 16.5)",,,,
4134.410018570042,,,,,"(47.5, 22.5)",,,,,
4135.766143721031,,,,,,,,,,"(22.75, 13.5)"
4136.813141830055,,,,,,,"(50.75, 9.0)",,,
4139.193303966574,,,,"(41.0, 18.0)",,,,,,
4140.538843906107,,,,,"(48.75, 16.5)",,,,,
4141.812837032255,,,,,,,,,,"(28.0, 16.5)"
4142.193303966574,,,,"(41.0, 15.0)",,,,,,
4145.015165101551,,,,,,,,,"(37.75, 18.0)",
4145.554902912326,,"(22.75, 12.0)",,,,,,,,
4147.648933735898,,,"(26, 13.5)",,,,,,,
4148.432670608031,,,,,"(41.0, 18.0)",,,,,
4149.162230865284,,,,,,,"(44.25, 19.5)",,,
4152.573362636796,,,"(24, 18.0)",,,,,,,
4155.103502640094,,,,,"(34.5, 16.5)",,,,,
4155.756005793877,,"(32.5, 9.0)",,,,,,,,
4155.985902897262,,,,,,,"(41.0, 13.5)",,,
4157.243748059864,,,"(22.75, 13.5)",,,,,,,
4158.524629139946,"(22.75, 6.0)",,,,,,,,,
4158.674405761172,,,,,,,,,,"(44.25, 21.0)"
4158.743748059864,,,"(22.75, 15.0)",,,,,,,
4159.031523674923,,,,,,,,"(22.75, 13.5)",,
4159.68615965111,,,,"(26, 6.0)",,,,,,
4161.306906621671,,"(35.75, 13.5)",,,,,,,,
4163.166699563102,,,"(19.5, 18.0)",,,,,,,
4164.144142954667,,,,,,"(44.25, 21.0)",,,,
4164.524629139946,"(22.75, 12.0)",,,,,,,,,
4165.603502640094,,,,,"(24, 16.5)",,,,,
4166.024629139946,"(22.75, 13.5)",,,,,,,,,
4166.166699563102,,,"(19.5, 21.0)",,,,,,,
4167.103502640094,,,,,"(24, 15.0)",,,,,
4167.658769010661,,,,"(20.75, 12.0)",,,,,,
4168.119261982079,,,"(20.75, 22.5)",,,,,,,
4168.251068132216,,,,,,,,"(20.75, 22.5)",,
4168.736711659922,,,,,,,,,,"(48.75, 12.0)"
4168.806906621671,,"(35.75, 21.0)",,,,,,,,
4170.6950145630135,"(24, 18.0)",,,,,,,,,
4175.6950145630135,"(28.0, 15.0)",,,,,,,,,
4176.353502640094,,,,,"(15.25, 12.0)",,,,,
4176.6305383618455,,,,,,,,,,"(41.0, 10.5)"
4177.961823333471,,"(41.0, 13.5)",,,,,,,,
4178.619261982079,,,"(20.75, 12.0)",,,,,,,
4179.6305383618455,,,,,,,,,,"(41.0, 13.5)"
4180.251068132216,,,,,,,,"(20.75, 10.5)",,
4182.632208756539,,"(42.25, 18.0)",,,,,,,,
4184.751068132216,,,,,,,,"(20.75, 6.0)",,
4185.696405016919,,,,,,"(22.75, 19.5)",,,,
4185.896117444565,"(37.75, 12.0)",,,,,,,,,
4186.211664022358,,"(45.5, 16.5)",,,,,,,,
4186.836959658935,,,,,,,,,"(19.5, 9.0)",
4188.164226441334,,"(44.25, 15.0)",,,,,,,,
4191.62880238569,,,,"(0, 0)",,,,,,
4194.987898473312,,"(47.5, 9.0)",,,,,,,,
4195.758721010419,,,,,"(26, 15.0)",,,,,
4196.6305383618455,,,,,,,,,,"(24, 13.5)"
4198.0230502802,"(26, 15.0)",,,,,,,,,
4199.151282543456,,,,,,,"(44.25, 12.0)",,,
4199.338176276238,,,,,"(22.75, 16.5)",,,,,
4199.343749080876,,,,,,"(20.75, 6.0)",,,,
4202.151282543456,,,,,,,"(44.25, 9.0)",,,
4202.338176276238,,,,,"(22.75, 13.5)",,,,,
4202.589295357107,,,"(0, 0)",,,,,,,
4203.48313269716,"(20.75, 13.5)",,,,,,,,,
4204.1305383618455,,,,,,,,,,"(24, 6.0)"
4205.151282543456,,,,,,,"(44.25, 6.0)",,,
4205.338176276238,,,,,"(22.75, 10.5)",,,,,
4206.351126002508,,,,,,,,"(0, 0)",,
4208.153518120227,"(19.5, 9.0)",,,,,,,,,
4208.313691253849,,,,,,,,,"(0, 0)",
4210.70218337125,,,,,,,"(41.0, 10.5)",,,
4213.100263624368,,,,,"(20.75, 18.0)",,,,,
4217.349659680889,,,,"(22.75, 12.0)",,,,,,
4219.100263624368,,,,,"(20.75, 12.0)",,,,,
4220.600263624368,,,,,"(20.75, 10.5)",,,,,
4220.943806951168,,,,,,"(0, 0)",,,,
4222.547541111732,,,,,,,"(29.25, 12.0)",,,
4222.552826043345,,,,,"(19.5, 9.0)",,,,,
4227.2179265347995,,,,,,,"(28.0, 16.5)",,,
4227.272763348358,,"(15.25, 10.5)",,,,,,,,
4228.869172115552,,,,,,,,,,"(19.5, 21.0)"
4229.2179265347995,,,,,,,"(26, 16.5)",,,
4229.630249715142,"(0, 0)",,,,,,,,,
4229.790422848764,,,,,,,,,"(19.5, 9.0)",
4232.823477810263,,,,,,,"(24, 19.5)",,,
4233.887465628537,,,,,,,,"(24, 13.5)",,
4237.955563038245,,,,,,,,,,"(20.75, 12.0)"
4238.243888329122,,,"(34.5, 9.0)",,,,,,,
4240.955563038245,,,,,,,,,,"(20.75, 9.0)"
4241.823477810263,,,,,,,"(24, 10.5)",,,
4243.070516976089,,,,"(20.75, 9.0)",,,,,,
4244.02955763826,,,,,"(0, 0)",,,,,
4245.787959809643,,"(22.75, 13.5)",,,,,,,,
4247.089791335598,,,"(41.0, 15.0)",,,,,,,
4247.637465628537,,,,,,,,"(37.75, 13.5)",,
4250.573477810263,,,,,,,"(15.25, 10.5)",,,
4251.267154443679,,,,,,,,,"(0, 0)",
4253.158158674503,"(22.75, 6.0)",,,,,,,,,
4253.463992989996,,,,,,"(31.25, 9.0)",,,,
4255.007504266936,,"(20.75, 22.5)",,,,,,,,
4255.137465628537,,,,,,,,"(37.75, 21.0)",,
4256.570516976089,,,,"(20.75, 22.5)",,,,,,
4261.494945876987,,,,"(22.75, 18.0)",,,,,,
4263.573310494612,,,,,,,,,,"(0, 0)"
4265.507504266936,,"(20.75, 12.0)",,,,,,,,
4265.994945876987,,,,"(22.75, 13.5)",,,,,,
4267.007504266936,,"(20.75, 10.5)",,,,,,,,
4267.947508295963,,,,"(24, 15.0)",,,,,,
4269.088674271548,,,,,,,"(0, 0)",,,
4271.15579900295,,,,,,"(44.25, 21.0)",,,,
4271.240648543725,,,,,,,,"(52.0, 13.5)",,
4276.686067633865,"(19.5, 9.0)",,,,,,,,,
4276.947508295963,,,,"(24, 6.0)",,,,,,
4276.988011738878,,,,,,,,,"(22.75, 12.0)",
4281.186067633865,"(19.5, 13.5)",,,,,,,,,
4281.281006561577,,,,,,,,,,"(15.25, 9.0)"
4282.342450199312,,,,,,,,"(41.0, 15.0)",,
4283.2720636163,,,,"(26, 12.0)",,,,,,
4284.054549830638,,,,,"(39.0, 9.0)",,,,,
4288.789520796738,"(20.75, 21.0)",,,,,,,,,
4290.262879989551,,"(0, 0)",,,,,,,,
4290.565405866463,,,,,,,"(19.5, 9.0)",,,
4290.747551241485,,,"(22.75, 13.5)",,,,,,,
4291.289520796738,"(22.75, 22.5)",,,,,,,,,
4292.247551241485,,,"(22.75, 15.0)",,,,,,,
4293.979266451278,,,,,"(45.5, 16.5)",,,,,
4298.346877047981,,,,"(41.0, 10.5)",,,,,,
4299.565405866463,,,,,,,"(19.5, 18.0)",,,
4300.009638589615,,,"(20.75, 22.5)",,,,,,,
4300.289520796738,"(22.75, 13.5)",,,,,,,,,
4300.653990276543,,,,,,,,"(22.75, 13.5)",,
4301.9263323138,,,,"(44.25, 12.0)",,,,,,
4302.708869034078,,,,,,,,,"(26, 6.0)",
4305.031006561577,,,,,,,,,,"(39.0, 9.0)"
4307.892973959611,"(24, 21.0)",,,,,,,,,
4308.281006561577,,,,,,,,,,"(42.25, 9.0)"
4311.892973959611,"(28.0, 21.0)",,,,,,,,,
4313.536873666886,,,,,"(26, 15.0)",,,,,
4315.894891225504,,"(24, 9.0)",,,,,,,,
4317.126909568054,,,,,,,,,,"(35.75, 15.0)"
4317.595143984684,,,"(37.75, 18.0)",,,,,,,
4320.136024604717,,,,,,"(34.5, 12.0)",,,,
4321.2038007722595,,,,,,,,,"(44.25, 9.0)",
4325.032296135988,,,,,,,"(44.25, 12.0)",,,
4326.2107950228865,"(41.0, 15.0)",,,,,,,,,
4327.10795973294,,,,,,,,"(45.5, 16.5)",,
4330.636024604717,,,,,,"(24, 12.0)",,,,
4331.886024604717,,,,,,"(22.75, 12.0)",,,,
4333.2038007722595,,,,,,,,,"(44.25, 21.0)",
4334.0287224142285,,,"(24, 9.0)",,,,,,,
4334.449221769373,,,,,,,,,,"(19.5, 21.0)"
4337.0287224142285,,,"(24, 6.0)",,,,,,,
4338.590213426027,"(32.5, 6.0)",,,,,,,,,
4340.027472804238,,,,,,,,,"(41.0, 15.0)",
4340.826046433395,,"(48.75, 12.0)",,,,,,,,
4343.553535706494,,,,,"(24, 21.0)",,,,,
4344.450424307476,,,,,,,,,"(37.75, 18.0)",
4345.090213426027,"(26, 6.0)",,,,,,,,,
4346.234373346591,,"(44.25, 9.0)",,,,,,,,
4347.774587460534,,,,"(0, 0)",,,,,,
4348.053535706494,,,,,"(24, 16.5)",,,,,
4348.695764701491,"(24, 9.0)",,,,,,,,,
4351.053535706494,,,,,"(24, 13.5)",,,,,
4351.903372615165,,,,,,,,"(20.75, 18.0)",,
4355.553535706494,,,,,"(24, 9.0)",,,,,
4355.984373346591,,"(34.5, 9.0)",,,,,,,,
4357.573405153773,"(15.25, 10.5)",,,,,,,,,
4357.6068818999165,,,,,,"(0, 0)",,,,
4358.984373346591,,"(34.5, 12.0)",,,,,,,,
4360.223921129561,,,,,"(22.75, 13.5)",,,,,
4360.903372615165,,,,,,,,"(20.75, 9.0)",,
4361.723921129561,,,,,"(22.75, 12.0)",,,,,
4361.767356167935,,,"(0, 0)",,,,,,,
4362.035929702545,,,,,,,,,"(20.75, 22.5)",
4363.106681531188,,,,,,,,,,"(24, 21.0)"
4363.223921129561,,,,,"(22.75, 10.5)",,,,,
4365.615384968364,,,,,,,,,"(24, 21.0)",
4370.392334916902,,,,"(20.75, 9.0)",,,,,,
4370.880551282722,,,,,,,"(24, 12.0)",,,
4371.33346238182,,"(28.0, 22.5)",,,,,,,,
4372.380551282722,,,,,,,"(24, 10.5)",,,
4373.880551282722,,,,,,,"(24, 9.0)",,,
4376.088601615058,"(0, 0)",,,,,,,,,
4376.122078361202,,,,,,"(15.25, 10.5)",,,,
4377.33346238182,,"(28.0, 16.5)",,,,,,,,
4377.615384968364,,,,,,,,,"(24, 9.0)",
4378.3035027859605,,,,,,,"(20.75, 12.0)",,,
4380.622078361202,,,,,,"(15.25, 6.0)",,,,
4383.380155693044,,"(22.75, 13.5)",,,,,,,,
4383.521120071532,,,,,,,,"(0, 0)",,
4385.824241372873,,,,,,"(19.5, 9.0)",,,,
4388.221325624332,,,"(22.75, 13.5)",,,,,,,
4388.280107990295,,,,,"(0, 0)",,,,,
4393.010082373269,,,,"(32.5, 21.0)",,,,,,
4394.9971189693915,,,,,,,,,,"(0, 0)"
4397.565333209973,"(19.5, 9.0)",,,,,,,,,
4397.824241372873,,,,,,"(19.5, 21.0)",,,,
4399.374043403948,,,,"(28.0, 16.5)",,,,,,
4399.7768037918495,,,,,,"(20.75, 22.5)",,,,
4402.273536160989,,,,,,,"(0, 0)",,,
4403.247396204317,,,,,,,,,"(0, 0)",
4405.394840693344,,,,"(24, 21.0)",,,,,,
4407.7494131514,,,,,,"(26, 16.5)",,,,
4409.834125149441,,"(24, 9.0)",,,,,,,,
4409.975089527929,,,,,,,,"(22.75, 13.5)",,
4412.894840693344,,,,"(24, 13.5)",,,,,,
4414.334125149441,,"(24, 13.5)",,,,,,,,
4414.4202451834635,,,,,,"(32.5, 18.0)",,,,
4414.6752950807295,,,"(42.25, 15.0)",,,,,,,
4417.334125149441,,"(24, 16.5)",,,,,,,,
4418.834125149441,,"(24, 18.0)",,,,,,,,
4419.042064804888,"(41.0, 10.5)",,,,,,,,,
4421.498967112708,,,"(39.0, 9.0)",,,,,,,
4421.641268535612,,,,"(19.5, 21.0)",,,,,,
4423.542064804888,"(41.0, 15.0)",,,,,,,,,
4424.854922438837,,"(28.0, 22.5)",,,,,,,,
4425.494627223864,"(42.25, 16.5)",,,,,,,,,
4426.265602923946,,,,,,"(44.25, 16.5)",,,,
4426.887556407595,,,,,,,,,,"(24, 21.0)"
4427.994393456189,,,,,,,"(22.75, 12.0)",,,
4428.657877644346,,,"(32.5, 6.0)",,,,,,,
4429.494393456189,,,,,,,"(22.75, 13.5)",,,
4429.815159897747,,,,"(22.75, 13.5)",,,,,,
4429.930724332569,,,,,,,,,"(26, 6.0)",
4430.419056124762,"(44.25, 21.0)",,,,,,,,,
4432.922039216287,,,,,,,,"(45.5, 16.5)",,
4434.128363137029,,,,,"(44.25, 12.0)",,,,,
4434.657877644346,,,"(32.5, 12.0)",,,,,,,
4436.765602923946,,,,,,"(44.25, 6.0)",,,,
4437.733914412493,,,,,"(42.25, 15.0)",,,,,
4438.196586502963,,"(41.0, 19.5)",,,,,,,,
4438.983914412493,,,,,"(41.0, 15.0)",,,,,
4442.563369678312,,,,,"(37.75, 13.5)",,,,,
4443.289215895162,,,"(24, 10.5)",,,,,,,
4444.265602923946,,,,,,"(48.75, 12.0)",,,,
4447.196586502963,,"(41.0, 10.5)",,,,,,,,
4447.28062485368,"(28.0, 16.5)",,,,,,,,,
4447.805933533419,,,,,,,"(41.0, 15.0)",,,
4448.446586502963,,"(42.25, 10.5)",,,,,,,,
4448.78062485368,"(28.0, 15.0)",,,,,,,,,
4451.28062485368,"(26, 16.5)",,,,,,,,,
4451.696586502963,,"(45.5, 10.5)",,,,,,,,
4452.039215895162,,,"(15.25, 10.5)",,,,,,,
4456.269129354145,,,,"(0, 0)",,,,,,
4456.614052460822,,,,,,,,,"(45.5, 19.5)",
4458.195283196649,"(20.75, 12.0)",,,,,,,,,
4458.225824785989,,,,,"(24, 21.0)",,,,,
4458.515602923946,,,,,,"(34.5, 12.0)",,,,
4458.777993845799,,,,,,,,,,"(0, 0)"
4458.907735189006,,,,,,,"(52.0, 13.5)",,,
4459.695283196649,"(20.75, 10.5)",,,,,,,,,
4461.195283196649,"(20.75, 9.0)",,,,,,,,,
4465.946586502963,,"(31.25, 10.5)",,,,,,,,
4470.554412356447,,,"(0, 0)",,,,,,,
4477.3702461617595,,"(20.75, 6.0)",,,,,,,,
4481.3214193776075,,,,,,,,"(48.75, 22.5)",,
4482.475461935172,,,,,,,,,"(20.75, 12.0)",
4482.8214193776075,,,,,,,,"(48.75, 21.0)",,
4483.3702461617595,,"(20.75, 12.0)",,,,,,,,
4483.8130306530165,"(0, 0)",,,,,,,,,
4485.231963302196,,,,,,,,,,"(22.75, 13.5)"
4486.9478849746265,,,,,,,"(24, 12.0)",,,
4490.116262224193,,,,,"(20.75, 6.0)",,,,,
4493.450918640157,,,"(19.5, 12.0)",,,,,,,
4495.042989909603,,,,,,"(28.0, 13.5)",,,,
4499.0714193776075,,,,,,,,"(32.5, 21.0)",,
4499.579743976223,,,"(20.75, 18.0)",,,,,,,
4504.504172877121,,,"(22.75, 13.5)",,,,,,,
4505.386972344244,,,,"(48.75, 6.0)",,,,,,
4506.004172877121,,,"(22.75, 15.0)",,,,,,,
4506.4454953102,,,,,,,,,"(0, 0)",
4506.5714193776075,,,,,,,,"(32.5, 13.5)",,
4507.340279536788,,"(0, 0)",,,,,,,,
4509.445041888969,"(24, 9.0)",,,,,,,,,
4511.495848278506,,,,,,,,"(34.5, 9.0)",,
4511.6859327585935,,,,,,,,,,"(20.75, 12.0)"
4511.716320094485,,,,,"(0, 0)",,,,,
4513.780700704624,,,,,,,"(22.75, 6.0)",,,
4519.448020106724,,,,,,,,,,"(22.75, 19.5)"
4519.780700704624,,,,,,,"(22.75, 12.0)",,,
4520.509726467166,,,,,,,,"(26, 6.0)",,
4521.280700704624,,,,,,,"(22.75, 13.5)",,,
4521.9342530876165,,,,"(47.5, 22.5)",,,,,,
4525.448020106724,,,,,,,,,,"(22.75, 13.5)"
4525.504172877121,,,"(42.25, 15.0)",,,,,,,
4525.780700704624,,,,,,,"(22.75, 18.0)",,,
4526.127551994343,,,,,,"(0, 0)",,,,
4528.698020106724,,,,,,,,,,"(24, 16.5)"
4529.509726467166,,,,,,,,"(26, 15.0)",,
4530.705129605522,,,,,,,"(20.75, 22.5)",,,
4531.798962916091,,,,"(37.75, 21.0)",,,,,,
4533.061136831988,,"(22.75, 12.0)",,,,,,,,
4533.089181732985,,,,,,,,"(22.75, 13.5)",,
4534.240454771194,"(48.75, 10.5)",,,,,,,,,
4534.589181732985,,,,,,,,"(22.75, 12.0)",,
4536.1818570802125,,,,,"(22.75, 9.0)",,,,,
4536.311136831988,,"(24, 9.0)",,,,,,,,
4537.048962916091,,,,"(32.5, 21.0)",,,,,,
4541.990454771194,"(41.0, 10.5)",,,,,,,,,
4544.158011337488,,,,,,,,"(19.5, 21.0)",,
4545.7640682726,,,,,,,,,,"(41.0, 15.0)"
4548.246785592226,,,,,"(24, 21.0)",,,,,
4549.940513667194,,,,,,,"(37.75, 13.5)",,,
4550.246785592226,,,,,"(26, 21.0)",,,,,
4551.172395185796,,,,,,,,,,"(45.5, 12.0)"
4553.24440226018,,,,,,,,"(20.75, 12.0)",,
4555.948020498316,,,,,,,,,"(45.5, 19.5)",
4556.24440226018,,,,,,,,"(20.75, 9.0)",,
4556.764185699172,,,,,,,"(41.0, 19.5)",,,
4557.212114079082,,,,,,"(28.0, 13.5)",,,,
4557.843227217859,,,,,,,,,,"(52.0, 13.5)"
4561.9431480679405,,"(20.75, 6.0)",,,,,,,,
4564.186387451677,,,,,"(37.75, 13.5)",,,,,
4564.367638862045,,,,,,,"(42.25, 12.0)",,,
4566.4431480679405,,"(20.75, 10.5)",,,,,,,,
4567.436387451677,,,,,"(41.0, 13.5)",,,,,
4570.337893445461,,,"(24, 10.5)",,,,,,,
4573.35780641091,,"(26, 6.0)",,,,,,,,
4575.35780641091,,"(28.0, 6.0)",,,,,,,,
4575.743277743983,,,,"(22.75, 13.5)",,,,,,
4576.343227217859,,,,,,,,,,"(34.5, 19.5)"
4578.743277743983,,,,"(22.75, 10.5)",,,,,,
4578.862149716548,,,,,,,,"(0, 0)",,
4582.6791789392755,,,,,,,"(24, 10.5)",,,
4584.294178571777,,,,"(26, 6.0)",,,,,,
4584.313616278813,"(20.75, 12.0)",,,,,,,,,
4584.35780641091,,"(28.0, 15.0)",,,,,,,,
4585.498143929659,,,,,,,,,,"(29.25, 12.0)"
4588.296676163822,,,,,,"(24, 15.0)",,,,
4589.030657525009,,,,,"(20.75, 6.0)",,,,,
4589.077599195478,,,,,,,,,,"(26, 10.5)"
4590.796676163822,,,,,,"(26, 16.5)",,,,
4592.296676163822,,,,,,"(26, 18.0)",,,,
4593.294178571777,,,,"(26, 15.0)",,,,,,
4594.158954302866,,"(35.75, 21.0)",,,,,,,,
4594.796676163822,,,,,,"(28.0, 16.5)",,,,
4596.53426724032,,,"(0, 0)",,,,,,,
4596.873633837596,,,,"(29.25, 13.5)",,,,,,
4604.897320100323,,"(45.5, 16.5)",,,,,,,,
4605.058523511407,,,,,,,,"(24, 10.5)",,
4605.450545686431,,,,,,,,,"(47.5, 9.0)",
4606.198430414813,,,,,,"(39.0, 19.5)",,,,
4608.058523511407,,,,,,,,"(24, 13.5)",,
4608.283649653842,"(0, 0)",,,,,,,,,
4608.698430414813,,,,,,"(41.0, 18.0)",,,,
4608.8755527341345,,,,,,,"(0, 0)",,,
4610.630715395301,,,,,"(29.25, 6.0)",,,,,
4610.650992833789,,,,,,"(42.25, 16.5)",,,,
4612.121377718494,,,,,,,,,"(41.0, 10.5)",
4612.803014250744,,"(39.0, 12.0)",,,,,,,,
4615.05366689854,,,,,"(32.5, 9.0)",,,,,
4615.073944337028,,,,,,"(45.5, 13.5)",,,,
4617.117748981098,,,,,,,,,,"(0, 0)"
4619.623633837596,,,,"(52.0, 13.5)",,,,,,
4623.112851686984,,,,,,,,,"(37.75, 21.0)",
4624.05366689854,,,,,"(32.5, 18.0)",,,,,
4624.294019260663,,,,"(50.75, 9.0)",,,,,,
4625.858771642089,,,,,,"(37.75, 6.0)",,,,
4626.798846115127,"(15.25, 10.5)",,,,,,,,,
4627.659218174003,,,,,"(34.5, 15.0)",,,,,
4627.803014250744,,"(24, 12.0)",,,,,,,,
4628.529539607341,,,,,,,,"(44.25, 16.5)",,
4628.572934103944,,,,,,,,,"(32.5, 19.5)",
4630.803014250744,,"(24, 15.0)",,,,,,,,
4631.305785209457,"(19.5, 9.0)",,,,,,,,,
4632.329603597071,,,,,"(35.75, 19.5)",,,,,
4632.403461693496,,,,,,,"(22.75, 6.0)",,,
4632.7555766697205,,"(22.75, 16.5)",,,,,,,,
4634.044019260663,,,,"(41.0, 9.0)",,,,,,
4634.2555766697205,,"(22.75, 15.0)",,,,,,,,
4635.7287367126955,"(22.75, 12.0)",,,,,,,,,
4635.7555766697205,,"(22.75, 13.5)",,,,,,,,
4636.029539607341,,,,,,,,"(48.75, 22.5)",,
4636.072934103944,,,,,,,,,"(28.0, 13.5)",
4637.2287367126955,"(22.75, 13.5)",,,,,,,,,
4638.319432071873,,,"(39.0, 15.0)",,,,,,,
4638.466970763901,,,,"(37.75, 12.0)",,,,,,
4638.572934103944,,,,,,,,,"(26, 12.0)",
4639.0055766697205,,"(19.5, 13.5)",,,,,,,,
4639.24426194004,,,,,"(41.0, 15.0)",,,,,
4640.8081919785145,"(26, 15.0)",,,,,,,,,
4641.087782356127,,,,,,,,,,"(20.75, 12.0)"
4641.822934103944,,,,,,,,,"(22.75, 12.0)",
4643.322934103944,,,,,,,,,"(22.75, 13.5)",
4643.74426194004,,,,,"(45.5, 15.0)",,,,,
4644.3876472443335,"(29.25, 13.5)",,,,,,,,,
4646.439580123452,,,,"(32.5, 6.0)",,,,,,
4651.49682546608,,,,,,,,,"(19.5, 21.0)",
4653.545409831996,,,,,"(37.75, 9.0)",,,,,
4653.979891835239,,,"(24, 10.5)",,,,,,,
4655.931370652857,,,,,,,"(24, 18.0)",,,
4656.057272154288,,,,"(24, 10.5)",,,,,,
4658.144463736531,"(42.25, 9.0)",,,,,,,,,
4662.722659120984,,"(0, 0)",,,,,,,,
4663.431370652857,,,,,,,"(24, 10.5)",,,
4663.49682546608,,,,,,,,,"(19.5, 9.0)",
4664.0826189105155,,,,,,"(0, 0)",,,,
4665.057815731156,,,,,,,,,,"(0, 0)"
4665.672342667631,,,,,"(26, 6.0)",,,,,
4668.101756075925,,,,,,,"(22.75, 6.0)",,,
4671.996897987968,,,,,"(24, 12.0)",,,,,
4673.496897987968,,,,,"(24, 13.5)",,,,,
4676.639395474713,"(24, 6.0)",,,,,,,,,
4676.746897987968,,,,,"(22.75, 16.5)",,,,,
4679.639395474713,"(24, 9.0)",,,,,,,,,
4680.176265630098,,,"(20.75, 10.5)",,,,,,,
4682.253645949147,,,,"(0, 0)",,,,,,
4682.297798815762,,,,,"(19.5, 21.0)",,,,,
4684.062346977951,"(20.75, 12.0)",,,,,,,,,
4684.250361234738,,,,,"(20.75, 22.5)",,,,,
4684.322716991276,,"(20.75, 6.0)",,,,,,,,
4684.973557060995,,,,,,,,,"(0, 0)",
4689.721368594627,,,,,,,,"(19.5, 21.0)",,
4690.536588366913,,,,,,"(22.75, 13.5)",,,,
4690.865044793314,,,"(22.75, 21.0)",,,,,,,
4691.629665035286,,,,,,,"(0, 0)",,,
4692.489150785889,,,,,,"(24, 15.0)",,,,
4694.750361234738,,,,,"(20.75, 12.0)",,,,,
4695.535430216381,,,"(24, 16.5)",,,,,,,
4698.535430216381,,,"(24, 13.5)",,,,,,,
4704.586286483261,,,,,,,,,,"(32.5, 22.5)"
4705.9227748615685,,"(48.75, 12.0)",,,,,,,,
4706.2236793241755,,,,"(20.75, 12.0)",,,,,,
4706.2975175645115,,,"(26, 21.0)",,,,,,,
4708.03238035298,"(26, 6.0)",,,,,,,,,
4708.7236793241755,,,,"(22.75, 13.5)",,,,,,
4709.5022301273875,,"(52.0, 13.5)",,,,,,,,
4711.637931628444,"(24, 9.0)",,,,,,,,,
4715.599698410315,,,,,,,"(20.75, 12.0)",,,
4718.378828356442,,,,,,,,"(0, 0)",,
4718.720394609767,,,,,"(0, 0)",,,,,
4720.791094182059,,,,,,"(42.25, 9.0)",,,,
4723.159086293429,,,"(42.25, 16.5)",,,,,,,
4724.445874261266,,"(37.75, 18.0)",,,,,,,,
4724.686089333008,,,,,,,"(19.5, 21.0)",,,
4725.659086293429,,,"(44.25, 18.0)",,,,,,,
4729.238541559248,,,"(47.5, 16.5)",,,,,,,
